country,onset,type,max_risk,threshold,detected
Philippines,2016,backsliding,0.4470578652549035,0.4279590838768583,True
Philippines,2016,backsliding,0.4470578652549035,0.4573626782096818,False
Philippines,2016,backsliding,0.4470578652549035,0.48676627254250526,False
Philippines,2016,backsliding,0.4470578652549035,0.5161698668753287,False
Philippines,2016,backsliding,0.4470578652549035,0.5455734612081521,False
Philippines,2016,backsliding,0.4470578652549035,0.5749770555409756,False
Philippines,2016,backsliding,0.4470578652549035,0.604380649873799,False
Philippines,2016,backsliding,0.4470578652549035,0.6337842442066225,False
Philippines,2016,backsliding,0.4470578652549035,0.663187838539446,False
Philippines,2016,backsliding,0.4470578652549035,0.6925914328722694,False
India,2014,backsliding,0.4857852506712652,0.13392314054862373,True
India,2014,backsliding,0.4857852506712652,0.1633267348814472,True
India,2014,backsliding,0.4857852506712652,0.19273032921427063,True
India,2014,backsliding,0.4857852506712652,0.2221339235470941,True
India,2014,backsliding,0.4857852506712652,0.25153751787991757,True
India,2014,backsliding,0.4857852506712652,0.280941112212741,True
India,2014,backsliding,0.4857852506712652,0.31034470654556445,True
India,2014,backsliding,0.4857852506712652,0.3397483008783879,True
India,2014,backsliding,0.4857852506712652,0.3691518952112114,True
India,2014,backsliding,0.4857852506712652,0.39855548954403486,True
India,2014,backsliding,0.4857852506712652,0.4279590838768583,True
India,2014,backsliding,0.4857852506712652,0.4573626782096818,True
India,2014,backsliding,0.4857852506712652,0.48676627254250526,False
India,2014,backsliding,0.4857852506712652,0.5161698668753287,False
India,2014,backsliding,0.4857852506712652,0.5455734612081521,False
India,2014,backsliding,0.4857852506712652,0.5749770555409756,False
India,2014,backsliding,0.4857852506712652,0.604380649873799,False
India,2014,backsliding,0.4857852506712652,0.6337842442066225,False
India,2014,backsliding,0.4857852506712652,0.663187838539446,False
India,2014,backsliding,0.4857852506712652,0.6925914328722694,False
Brazil,2019,backsliding,0.7685172501483752,0.13392314054862373,True
Brazil,2019,backsliding,0.7685172501483752,0.1633267348814472,True
Brazil,2019,backsliding,0.7685172501483752,0.19273032921427063,True
Brazil,2019,backsliding,0.7685172501483752,0.2221339235470941,True
Brazil,2019,backsliding,0.7685172501483752,0.25153751787991757,True
Brazil,2019,backsliding,0.7685172501483752,0.280941112212741,True
Brazil,2019,backsliding,0.7685172501483752,0.31034470654556445,True
Brazil,2019,backsliding,0.7685172501483752,0.3397483008783879,True
Brazil,2019,backsliding,0.7685172501483752,0.3691518952112114,True
Brazil,2019,backsliding,0.7685172501483752,0.39855548954403486,True
Brazil,2019,backsliding,0.7685172501483752,0.4279590838768583,True
Brazil,2019,backsliding,0.7685172501483752,0.4573626782096818,True
Brazil,2019,backsliding,0.7685172501483752,0.48676627254250526,True
Brazil,2019,backsliding,0.7685172501483752,0.5161698668753287,True
Brazil,2019,backsliding,0.7685172501483752,0.5455734612081521,True
Brazil,2019,backsliding,0.7685172501483752,0.5749770555409756,True
Brazil,2019,backsliding,0.7685172501483752,0.604380649873799,True
Brazil,2019,backsliding,0.7685172501483752,0.6337842442066225,True
Brazil,2019,backsliding,0.7685172501483752,0.663187838539446,True
Brazil,2019,backsliding,0.7685172501483752,0.6925914328722694,True
Serbia,2012,backsliding,0.389351407401672,0.13392314054862373,True
Serbia,2012,backsliding,0.389351407401672,0.1633267348814472,True
Serbia,2012,backsliding,0.389351407401672,0.19273032921427063,True
Serbia,2012,backsliding,0.389351407401672,0.2221339235470941,True
Serbia,2012,backsliding,0.389351407401672,0.25153751787991757,True
Serbia,2012,backsliding,0.389351407401672,0.280941112212741,True
Serbia,2012,backsliding,0.389351407401672,0.31034470654556445,True
Serbia,2012,backsliding,0.389351407401672,0.3397483008783879,True
Serbia,2012,backsliding,0.389351407401672,0.3691518952112114,True
Serbia,2012,backsliding,0.389351407401672,0.39855548954403486,False
Serbia,2012,backsliding,0.389351407401672,0.4279590838768583,False
Serbia,2012,backsliding,0.389351407401672,0.4573626782096818,False
Serbia,2012,backsliding,0.389351407401672,0.48676627254250526,False
Serbia,2012,backsliding,0.389351407401672,0.5161698668753287,False
Serbia,2012,backsliding,0.389351407401672,0.5455734612081521,False
Serbia,2012,backsliding,0.389351407401672,0.5749770555409756,False
Serbia,2012,backsliding,0.389351407401672,0.604380649873799,False
Serbia,2012,backsliding,0.389351407401672,0.6337842442066225,False
Serbia,2012,backsliding,0.389351407401672,0.663187838539446,False
Serbia,2012,backsliding,0.389351407401672,0.6925914328722694,False
Bangladesh,2007,backsliding,0.5164931957319583,0.13392314054862373,True
Bangladesh,2007,backsliding,0.5164931957319583,0.1633267348814472,True
Bangladesh,2007,backsliding,0.5164931957319583,0.19273032921427063,True
Bangladesh,2007,backsliding,0.5164931957319583,0.2221339235470941,True
Bangladesh,2007,backsliding,0.5164931957319583,0.25153751787991757,True
Bangladesh,2007,backsliding,0.5164931957319583,0.280941112212741,True
Bangladesh,2007,backsliding,0.5164931957319583,0.31034470654556445,True
Bangladesh,2007,backsliding,0.5164931957319583,0.3397483008783879,True
Bangladesh,2007,backsliding,0.5164931957319583,0.3691518952112114,True
Bangladesh,2007,backsliding,0.5164931957319583,0.39855548954403486,True
Bangladesh,2007,backsliding,0.5164931957319583,0.4279590838768583,True
Bangladesh,2007,backsliding,0.5164931957319583,0.4573626782096818,True
Bangladesh,2007,backsliding,0.5164931957319583,0.48676627254250526,True
Bangladesh,2007,backsliding,0.5164931957319583,0.5161698668753287,True
Bangladesh,2007,backsliding,0.5164931957319583,0.5455734612081521,False
Bangladesh,2007,backsliding,0.5164931957319583,0.5749770555409756,False
Bangladesh,2007,backsliding,0.5164931957319583,0.604380649873799,False
Bangladesh,2007,backsliding,0.5164931957319583,0.6337842442066225,False
Bangladesh,2007,backsliding,0.5164931957319583,0.663187838539446,False
Bangladesh,2007,backsliding,0.5164931957319583,0.6925914328722694,False
Thailand,2014,coup,0.7143963793705218,0.13392314054862373,True
Thailand,2014,coup,0.7143963793705218,0.1633267348814472,True
Thailand,2014,coup,0.7143963793705218,0.19273032921427063,True
Thailand,2014,coup,0.7143963793705218,0.2221339235470941,True
Thailand,2014,coup,0.7143963793705218,0.25153751787991757,True
Thailand,2014,coup,0.7143963793705218,0.280941112212741,True
Thailand,2014,coup,0.7143963793705218,0.31034470654556445,True
Thailand,2014,coup,0.7143963793705218,0.3397483008783879,True
Thailand,2014,coup,0.7143963793705218,0.3691518952112114,True
Thailand,2014,coup,0.7143963793705218,0.39855548954403486,True
Thailand,2014,coup,0.7143963793705218,0.4279590838768583,True
Thailand,2014,coup,0.7143963793705218,0.4573626782096818,True
Thailand,2014,coup,0.7143963793705218,0.48676627254250526,True
Thailand,2014,coup,0.7143963793705218,0.5161698668753287,True
Thailand,2014,coup,0.7143963793705218,0.5455734612081521,True
Thailand,2014,coup,0.7143963793705218,0.5749770555409756,True
Thailand,2014,coup,0.7143963793705218,0.604380649873799,True
Thailand,2014,coup,0.7143963793705218,0.6337842442066225,True
Thailand,2014,coup,0.7143963793705218,0.663187838539446,True
Thailand,2014,coup,0.7143963793705218,0.6925914328722694,True
Egypt,2013,coup,0.7165281239577466,0.13392314054862373,True
Egypt,2013,coup,0.7165281239577466,0.1633267348814472,True
Egypt,2013,coup,0.7165281239577466,0.19273032921427063,True
Egypt,2013,coup,0.7165281239577466,0.2221339235470941,True
Egypt,2013,coup,0.7165281239577466,0.25153751787991757,True
Egypt,2013,coup,0.7165281239577466,0.280941112212741,True
Egypt,2013,coup,0.7165281239577466,0.31034470654556445,True
Egypt,2013,coup,0.7165281239577466,0.3397483008783879,True
Egypt,2013,coup,0.7165281239577466,0.3691518952112114,True
Egypt,2013,coup,0.7165281239577466,0.39855548954403486,True
Egypt,2013,coup,0.7165281239577466,0.4279590838768583,True
Egypt,2013,coup,0.7165281239577466,0.4573626782096818,True
Egypt,2013,coup,0.7165281239577466,0.48676627254250526,True
Egypt,2013,coup,0.7165281239577466,0.5161698668753287,True
Egypt,2013,coup,0.7165281239577466,0.5455734612081521,True
Egypt,2013,coup,0.7165281239577466,0.5749770555409756,True
Egypt,2013,coup,0.7165281239577466,0.604380649873799,True
Egypt,2013,coup,0.7165281239577466,0.6337842442066225,True
Egypt,2013,coup,0.7165281239577466,0.663187838539446,True
Egypt,2013,coup,0.7165281239577466,0.6925914328722694,True
Fiji,2006,coup,0.49849463012923917,0.13392314054862373,True
Fiji,2006,coup,0.49849463012923917,0.1633267348814472,True
Fiji,2006,coup,0.49849463012923917,0.19273032921427063,True
Fiji,2006,coup,0.49849463012923917,0.2221339235470941,True
Fiji,2006,coup,0.49849463012923917,0.25153751787991757,True
Fiji,2006,coup,0.49849463012923917,0.280941112212741,True
Fiji,2006,coup,0.49849463012923917,0.31034470654556445,True
Fiji,2006,coup,0.49849463012923917,0.3397483008783879,True
Fiji,2006,coup,0.49849463012923917,0.3691518952112114,True
Fiji,2006,coup,0.49849463012923917,0.39855548954403486,True
Fiji,2006,coup,0.49849463012923917,0.4279590838768583,True
Fiji,2006,coup,0.49849463012923917,0.4573626782096818,True
Fiji,2006,coup,0.49849463012923917,0.48676627254250526,True
Fiji,2006,coup,0.49849463012923917,0.5161698668753287,False
Fiji,2006,coup,0.49849463012923917,0.5455734612081521,False
Fiji,2006,coup,0.49849463012923917,0.5749770555409756,False
Fiji,2006,coup,0.49849463012923917,0.604380649873799,False
Fiji,2006,coup,0.49849463012923917,0.6337842442066225,False
Fiji,2006,coup,0.49849463012923917,0.663187838539446,False
Fiji,2006,coup,0.49849463012923917,0.6925914328722694,False
Niger,2009,coup,0.3995135724176957,0.13392314054862373,True
Niger,2009,coup,0.3995135724176957,0.1633267348814472,True
Niger,2009,coup,0.3995135724176957,0.19273032921427063,True
Niger,2009,coup,0.3995135724176957,0.2221339235470941,True
Niger,2009,coup,0.3995135724176957,0.25153751787991757,True
Niger,2009,coup,0.3995135724176957,0.280941112212741,True
Niger,2009,coup,0.3995135724176957,0.31034470654556445,True
Niger,2009,coup,0.3995135724176957,0.3397483008783879,True
Niger,2009,coup,0.3995135724176957,0.3691518952112114,True
Niger,2009,coup,0.3995135724176957,0.39855548954403486,True
Niger,2009,coup,0.3995135724176957,0.4279590838768583,False
Niger,2009,coup,0.3995135724176957,0.4573626782096818,False
Niger,2009,coup,0.3995135724176957,0.48676627254250526,False
Niger,2009,coup,0.3995135724176957,0.5161698668753287,False
Niger,2009,coup,0.3995135724176957,0.5455734612081521,False
Niger,2009,coup,0.3995135724176957,0.5749770555409756,False
Niger,2009,coup,0.3995135724176957,0.604380649873799,False
Niger,2009,coup,0.3995135724176957,0.6337842442066225,False
Niger,2009,coup,0.3995135724176957,0.663187838539446,False
Niger,2009,coup,0.3995135724176957,0.6925914328722694,False
Guinea,2009,coup,0.31284122042111406,0.13392314054862373,True
Guinea,2009,coup,0.31284122042111406,0.1633267348814472,True
Guinea,2009,coup,0.31284122042111406,0.19273032921427063,True
Guinea,2009,coup,0.31284122042111406,0.2221339235470941,True
Guinea,2009,coup,0.31284122042111406,0.25153751787991757,True
Guinea,2009,coup,0.31284122042111406,0.280941112212741,True
Guinea,2009,coup,0.31284122042111406,0.31034470654556445,True
Guinea,2009,coup,0.31284122042111406,0.3397483008783879,False
Guinea,2009,coup,0.31284122042111406,0.3691518952112114,False
Guinea,2009,coup,0.31284122042111406,0.39855548954403486,False
Guinea,2009,coup,0.31284122042111406,0.4279590838768583,False
Guinea,2009,coup,0.31284122042111406,0.4573626782096818,False
Guinea,2009,coup,0.31284122042111406,0.48676627254250526,False
Guinea,2009,coup,0.31284122042111406,0.5161698668753287,False
Guinea,2009,coup,0.31284122042111406,0.5455734612081521,False
Guinea,2009,coup,0.31284122042111406,0.5749770555409756,False
Guinea,2009,coup,0.31284122042111406,0.604380649873799,False
Guinea,2009,coup,0.31284122042111406,0.6337842442066225,False
Guinea,2009,coup,0.31284122042111406,0.663187838539446,False
Guinea,2009,coup,0.31284122042111406,0.6925914328722694,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.13392314054862373,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.1633267348814472,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.19273032921427063,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.2221339235470941,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.25153751787991757,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.280941112212741,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.31034470654556445,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.3397483008783879,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.3691518952112114,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.39855548954403486,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.4279590838768583,True
