closed,open,open_matched,learner,seed,closed_minus_open,closed_minus_open_matched,open_matched_minus_open
0.6623520626371886,0.900658505125478,0.8585458577538413,gb,0,-0.23830644248828936,-0.1961937951166527,-0.04211264737163667
0.6769817383630152,0.8954651399606255,0.850637007535471,gb,1,-0.21848340159761026,-0.17365526917245577,-0.04482813242515449
0.6685411056549976,0.894084768391754,0.837455590504854,gb,2,-0.2255436627367564,-0.16891448484985638,-0.05662917788690003
0.7088886877418479,0.8951822769342174,0.865775836708832,rf,0,-0.1862935891923695,-0.15688714896698408,-0.02940644022538541
0.7075083161729765,0.8968115679663281,0.8497092168088526,rf,1,-0.1893032517933516,-0.1422009006358761,-0.04710235115747552
0.7072480821886808,0.8967323663189338,0.848125183860967,rf,2,-0.18948428413025298,-0.14087710167228618,-0.0486071824579668
0.6087551763933833,0.7632549614174832,0.7226132017831685,lr,0,-0.1544997850240999,-0.11385802538978518,-0.04064175963431471
0.6087551763933833,0.7632549614174832,0.7319703106967481,lr,1,-0.1544997850240999,-0.12321513430336484,-0.03128465072073505
0.6087551763933833,0.7632549614174832,0.7399244189993438,lr,2,-0.1544997850240999,-0.13116924260596052,-0.023330542418139366
