closed,open,open_matched,learner,seed,closed_minus_open,closed_minus_open_matched,open_matched_minus_open
0.6681224683759137,0.8953067366658369,0.8582629947274331,gb,0,-0.22718426828992322,-0.19014052635151935,-0.037043741938403874
0.6648412572695798,0.8985313751668892,0.8595867936910231,gb,1,-0.23369011789730942,-0.19474553642144332,-0.0389445814758661
0.6617184494580345,0.894050824828585,0.8365956869045732,gb,2,-0.23233237537055051,-0.1748772374465387,-0.0574551379240118
0.7042214478061143,0.8952275350184427,0.8622004480550338,rf,0,-0.19100608721232837,-0.15797900024891953,-0.033027086963408836
0.7000746758389716,0.8956914303817519,0.8520060645832861,rf,1,-0.19561675454278027,-0.15193138874431444,-0.043685365798465825
0.6959222466113009,0.8973207214138625,0.8438256658595641,rf,2,-0.20139847480256168,-0.14790341924826322,-0.053495055554298454
0.6140390577266863,0.7656423253603675,0.7262791066054174,lr,0,-0.15160326763368115,-0.11224004887873107,-0.03936321875495008
0.6140390577266863,0.7656423253603675,0.7446765178429997,lr,1,-0.15160326763368115,-0.1306374601163134,-0.020965807517367763
0.6140390577266863,0.7656423253603675,0.7430585413319454,lr,2,-0.15160326763368115,-0.12901948360525906,-0.022583784028422094
