country_text_id,year,global_exposure_polyarchy,global_exposure_libdem,pagerank,n_backsliding_neighbors
MDG,1984,-0.0037354750014107845,,0.0010101010101010103,6
MDV,1984,-0.0037334547993905826,,0.0016536408835919887,6
MEX,1984,-0.0036839990946194636,,0.007065100681588415,6
MLI,1984,-0.0037483246115571334,,0.007434906083275518,6
MLT,1984,-0.0037334547993905826,,0.008967156885273437,6
MMR,1984,-0.0037334547993905826,,0.005524930037066949,6
MNG,1984,-0.0037334547993905826,,0.0019993997999035755,6
MOZ,1984,-0.0037334547993905826,,0.007900082220797706,6
MRT,1984,-0.0037334547993905826,,0.0126756163044587,6
MUS,1984,-0.0037334547993905826,,0.0010101010101010103,6
MWI,1984,-0.0037334547993905826,,0.0032299470651658917,6
MYS,1984,-0.0037378569844820427,,0.004402185091460202,6
NAM,1984,-0.00381963059763836,,0.00453556832883039,5
NER,1984,-0.0037334547993905826,,0.008056883873411472,6
NGA,1984,-0.004199972409157643,,0.007177193996416319,5
NIC,1984,-0.0036839990946194636,,0.007065100681588415,6
NLD,1984,-0.003742429004114187,,0.008974204723604304,6
NOR,1984,-0.0037334547993905826,,0.008665239011189369,6
NPL,1984,-0.0037334547993905826,,0.0024650732383992117,6
NZL,1984,-0.0037267086309588416,,0.002248722810580278,6
OMN,1984,-0.0037334547993905826,,0.007139679811770973,6
PAK,1984,-0.0037334547993905826,,0.005316667185467375,6
PAN,1984,-0.0037334547993905826,,0.007065100681588415,6
PER,1984,-0.0037334547993905826,,0.007065100681588415,6
PHL,1984,-0.0037139114024339333,,0.006514465652216462,6
PNG,1984,-0.0037334547993905826,,0.005121281150915209,6
POL,1984,-0.0037334547993905826,,0.008974204723604304,6
PRK,1984,-0.003731455399590679,,0.0019993997999035755,6
PRT,1984,-0.003603476214222742,,0.008665239011189369,6
PRY,1984,-0.003726389698708994,,0.007065100681588415,6
PSE,1984,-0.0037334547993905826,,0.0010101010101010103,6
QAT,1984,-0.0037334547993905826,,0.007413104656186623,6
ROU,1984,-0.0037334547993905826,,0.009029751667004532,6
RUS,1984,-0.0037334547993905826,,0.018710694757517254,6
RWA,1984,-0.0037334547993905826,,0.003916852312075423,6
SAU,1984,-0.0037334547993905826,,0.008035919701490112,6
SDN,1984,-0.003509385166125932,,0.011203481663232538,6
SEN,1984,-0.0035839277863052047,,0.006796682412971728,6
SGP,1984,-0.0037334547993905826,,0.0037171236103241564,6
SLB,1984,-0.0037334547993905826,,0.0020985409447053112,6
SLE,1984,-0.0037334547993905826,,0.006490472537588729,6
SLV,1984,-0.003669868893256287,,0.007065100681588415,6
SOM,1984,-0.0037334547993905826,,0.008097576749023007,6
SRB,1984,-0.0037334547993905826,,0.009991142537575092,6
STP,1984,-0.0037334547993905826,,0.0010101010101010103,6
SUR,1984,-0.0037788895812281534,,0.007572463639595101,6
SWE,1984,-0.0037334547993905826,,0.008665239011189367,6
SWZ,1984,-0.0037334547993905826,,0.002759025285582739,6
SYC,1984,-0.0037334547993905826,,0.0010101010101010103,6
SYR,1984,-0.0037334547993905826,,0.00816458123015327,6
TCD,1984,-0.0037334547993905826,,0.003349842626875498,6
TGO,1984,-0.0037334547993905826,,0.006796682412971728,6
THA,1984,-0.003563534356197439,,0.007080018466380983,6
TLS,1984,-0.0037334547993905826,,0.001745879055477713,6
TTO,1984,-0.0037334547993905826,,0.007065100681588415,6
TUN,1984,-0.0037186164647527646,,0.007419167318908983,6
TUR,1984,-0.0033471890917135226,,0.011705021444759399,6
TWN,1984,-0.003731510393874558,,0.0019444055160248454,6
TZA,1984,-0.0037334547993905826,,0.006966325706072909,6
UGA,1984,-0.0037334547993905826,,0.004208388408991416,6
URY,1984,-0.0037334547993905826,,0.007065100681588415,6
USA,1984,-0.0036291129873818103,,0.02086836240175447,6
VEN,1984,-0.0037258823357509876,,0.007572463639595101,6
VNM,1984,-0.0037334547993905826,,0.003523857383482912,6
VUT,1984,-0.0037334547993905826,,0.0010101010101010103,6
YEM,1984,-0.0037334547993905826,,0.008143643138925863,6
YMD,1984,-0.0037334547993905826,,0.009004622618947801,6
ZAF,1984,-0.0037334547993905826,,0.007599173432734857,6
ZMB,1984,-0.0037334547993905826,,0.007596713931861766,6
ZWE,1984,-0.0037334547993905826,,0.004594813554067193,6
ZZB,1984,-0.0037334547993905826,,0.0010101010101010103,6
AFG,1985,-0.007783253671439382,,0.00372749479187217,4
AGO,1985,-0.007783253671439382,,0.005060398340042344,4
ALB,1985,-0.007783253671439382,,0.0015582070325958508,4
ARE,1985,-0.007775933682964405,,0.007319988474976861,4
ARG,1985,-0.0038019387772968176,,0.00707160727201166,4
AUS,1985,-0.007759792357725413,,0.0033516162448526303,4
AUT,1985,-0.007786278555465415,,0.003024884026032689,4
BDI,1985,-0.007783253671439382,,0.003654108385245136,4
BEL,1985,-0.007783253671439382,,0.008993727213581213,4
BEN,1985,-0.007796339470062996,,0.006542899311807061,4
BFA,1985,-0.007796339470062996,,0.006542899311807061,4
BGD,1985,-0.007770016978624655,,0.002647338562945452,4
BGR,1985,-0.007761960855894695,,0.010646407772343484,4
BHR,1985,-0.007775933682964405,,0.007319988474976861,4
BOL,1985,-0.007747895635079324,,0.00707160727201166,4
BRA,1985,-0.007719733134283475,,0.007940067144488309,4
BRB,1985,-0.007783253671439382,,0.00707160727201166,4
BTN,1985,-0.007783253671439382,,0.0024953872852133178,4
BWA,1985,-0.00773484271763034,,0.00484109538090418,4
CAF,1985,-0.007783253671439382,,0.004294021872903666,4
CAN,1985,-0.007731150546383846,,0.008683854175922621,4
CHE,1985,-0.007783253671439382,,0.009911176870338627,4
CHL,1985,-0.007783253671439382,,0.00707160727201166,4
CHN,1985,-0.007783253671439382,,0.01847225179339174,4
CIV,1985,-0.007783253671439382,,0.006821194027300534,4
CMR,1985,-0.007783253671439382,,0.004964491194217654,4
COD,1985,-0.007789653391871756,,0.006399720432374493,4
COG,1985,-0.007783253671439382,,0.004666980961344539,4
COL,1985,-0.00786104135143151,,0.00707160727201166,3
COM,1985,-0.00778587543323217,,0.0013108808963939811,4
CPV,1985,-0.007783253671439382,,0.006155710037716146,4
CRI,1985,-0.007783253671439382,,0.007341829611331193,4
CUB,1985,-0.007783253671439382,,0.0010101010101010103,4
CYP,1985,-0.007748518254735691,,0.008683854175922623,4
CZE,1985,-0.007783253671439382,,0.011757663366880982,4
DDR,1985,-0.007783253671439382,,0.01115740541592498,4
DEU,1985,-0.007787993238465378,,0.0047395670259960014,4
DJI,1985,-0.007783253671439382,,0.008311465184637823,4
DNK,1985,-0.007810234853080126,,0.008993727213581213,4
DOM,1985,-0.007790325278711393,,0.00707160727201166,4
DZA,1985,-0.007791064631277535,,0.007810959838152658,4
ECU,1985,-0.007740824027807312,,0.00707160727201166,4
EGY,1985,-0.007790569021073334,,0.0036576748169758035,4
ERI,1985,-0.007783253671439382,,0.0020719451837241574,4
ESP,1985,-0.007783253671439382,,0.00980812060307535,4
ETH,1985,-0.007783253671439382,,0.006214711297001971,4
FIN,1985,-0.0077745698172634594,,0.008683854175922623,4
FJI,1985,-0.007783253671439382,,0.0010101010101010103,4
FRA,1985,-0.007783253671439382,,0.012739823534177727,4
GAB,1985,-0.007783253671439382,,0.0041160964524132,4
GBR,1985,-0.00779287071486306,,0.009617043423678136,4
GHA,1985,-0.007797626212191946,,0.007186270376282054,4
GIN,1985,-0.008149753460629766,,0.007186270376282054,3
GMB,1985,-0.007783253671439382,,0.006958790697092137,4
GNB,1985,-0.007783253671439382,,0.006542899311807062,4
GNQ,1985,-0.007756707487752329,,0.00241328942609576,4
GRC,1985,-0.0076992294274742966,,0.009336027107231679,4
GTM,1985,-0.007571105453279032,,0.00707160727201166,4
GUY,1985,-0.007781436942704853,,0.0018167287345290891,4
HKG,1985,-0.007783253671439382,,0.0010101010101010103,4
HND,1985,-0.007783253671439382,,0.00707160727201166,4
HTI,1985,-0.007564033846007021,,0.00707160727201166,4
HUN,1985,-0.007783253671439382,,0.012197238349797824,4
IDN,1985,-0.007783253671439382,,0.006951883170364442,4
IND,1985,-0.007774458138083338,,0.008795533356044456,4
IRL,1985,-0.007783253671439382,,0.008683854175922623,4
IRN,1985,-0.007770901396511425,,0.0030880687319893075,4
IRQ,1985,-0.007783253671439382,,0.008591853722473404,4
ISL,1985,-0.007800621379791227,,0.008683854175922623,4
ISR,1985,-0.007805213898124587,,0.0043920453370409375,4
ITA,1985,-0.0076615810644845486,,0.009359431304218,4
JAM,1985,-0.00735188562784667,,0.00707160727201166,4
JOR,1985,-0.007783253671439382,,0.007852995911163124,4
JPN,1985,-0.007777885324989097,,0.0026841732251424136,4
KEN,1985,-0.007825729619234134,,0.0035396623162293477,3
KHM,1985,-0.007783253671439382,,0.003516154213793874,4
KOR,1985,-0.007749000485143809,,0.0020148933115043356,4
KWT,1985,-0.007783253671439382,,0.007051942880179695,4
LAO,1985,-0.007783253671439382,,0.004648277459954697,4
LBN,1985,-0.007783253671439382,,0.007852995911163124,4
LBR,1985,-0.007739708357823019,,0.007257552269393798,4
LBY,1985,-0.007783253671439382,,0.009904791741378503,4
LKA,1985,-0.007783253671439382,,0.0018410018201872394,4
LSO,1985,-0.007783253671439382,,0.002088212700719734,4
LUX,1985,-0.007783253671439382,,0.008993727213581215,4
MAR,1985,-0.007775928654214264,,0.007325017225117643,4
MDG,1985,-0.0077822435704292805,,0.0010101010101010103,4
MDV,1985,-0.007784918157914509,,0.0016644864751270889,4
MEX,1985,-0.007783253671439382,,0.00707160727201166,4
MLI,1985,-0.007783253671439382,,0.0075087602112772454,4
MLT,1985,-0.007783253671439382,,0.008995616473145616,4
MMR,1985,-0.007783253671439382,,0.005690189117070475,4
MNG,1985,-0.007783253671439382,,0.0020148933115043356,4
MOZ,1985,-0.007783253671439382,,0.007919350165962326,4
MRT,1985,-0.00770741942767255,,0.012639040627805314,4
MUS,1985,-0.0077822435704292805,,0.0010101010101010103,4
MWI,1985,-0.0077864904382802065,,0.003236766840824358,4
MYS,1985,-0.007783253671439382,,0.004430640768987105,4
NAM,1985,-0.007787795129485876,,0.004541458046494048,4
NER,1985,-0.007783253671439382,,0.008135288332427255,4
NGA,1985,-0.008680121663351957,,0.0072328063863917325,3
NIC,1985,-0.007634749918727137,,0.00707160727201166,4
NLD,1985,-0.007783253671439382,,0.008993727213581215,4
NOR,1985,-0.007783253671439382,,0.008683854175922623,4
NPL,1985,-0.007783253671439382,,0.0024953872852133178,4
NZL,1985,-0.007762987723440733,,0.0022517719998498475,4
OMN,1985,-0.007783253671439382,,0.007051942880179693,4
PAK,1985,-0.007783253671439382,,0.004973217451885481,4
PAN,1985,-0.007712537598719265,,0.00707160727201166,4
PER,1985,-0.007783253671439382,,0.00707160727201166,4
PHL,1985,-0.0077701194161909235,,0.00656712762422897,4
PNG,1985,-0.007783253671439382,,0.005140504185097315,4
POL,1985,-0.007738285035371476,,0.008993727213581215,4
PRK,1985,-0.007783253671439382,,0.0020148933115043356,4
PRT,1985,-0.007722466692207924,,0.008683854175922623,4
PRY,1985,-0.007783253671439382,,0.00707160727201166,4
PSE,1985,-0.007784263772449483,,0.0010101010101010103,4
QAT,1985,-0.007783253671439382,,0.007319988474976861,4
ROU,1985,-0.007783253671439382,,0.009049505780972033,4
RUS,1985,-0.007802215933297881,,0.018962261858499616,4
RWA,1985,-0.007795047180897271,,0.003931169819296558,4
SAU,1985,-0.007783253671439382,,0.008448433419426273,4
SDN,1985,-0.007621657897675088,,0.01154255526887813,4
SEN,1985,-0.00776270212969677,,0.006850513914204041,4
SGP,1985,-0.007783253671439382,,0.0037356377263264096,4
SLB,1985,-0.007781151037932101,,0.0021026335072809174,4
SLE,1985,-0.007783253671439382,,0.006542899311807061,4
SLV,1985,-0.007663036347815184,,0.00707160727201166,4
SOM,1985,-0.007783253671439382,,0.008021913496426674,4
SRB,1985,-0.007783253671439382,,0.01001228291680162,4
STP,1985,-0.007783253671439382,,0.0010101010101010103,4
SUR,1985,-0.007783253671439382,,0.00757919288277489,4
SWE,1985,-0.007783253671439382,,0.008683854175922623,4
SWZ,1985,-0.007797061945127901,,0.0027616547377038864,4
SYC,1985,-0.007783253671439382,,0.0010101010101010103,4
SYR,1985,-0.007783253671439382,,0.008663464137662578,4
TCD,1985,-0.007783253671439382,,0.0033813239655060773,4
TGO,1985,-0.007783253671439382,,0.006850513914204041,4
THA,1985,-0.007711802676563508,,0.007145099487587408,4
TLS,1985,-0.007783253671439382,,0.0017489043390598086,4
TTO,1985,-0.007776182064167371,,0.00707160727201166,4
TUN,1985,-0.007783253671439382,,0.0073336653797461526,4
TUR,1985,-0.004876284308492695,,0.011444761271443652,4
TWN,1985,-0.0077754279267871216,,0.0019564361630651297,4
TZA,1985,-0.007783253671439382,,0.006999102322650476,4
UGA,1985,-0.007783253671439382,,0.0042351540119424025,4
URY,1985,-0.007641821525999149,,0.00707160727201166,4
USA,1985,-0.007803863792543413,,0.020610121104031154,4
VEN,1985,-0.0077908328643221565,,0.00757919288277489,4
VNM,1985,-0.007783253671439382,,0.003552662802382868,4
VUT,1985,-0.007783253671439382,,0.0010101010101010103,4
YEM,1985,-0.007783253671439382,,0.00807239133475476,4
YMD,1985,-0.007783253671439382,,0.008934705159582685,4
ZAF,1985,-0.0077756474414066535,,0.007606230032728357,4
ZMB,1985,-0.007783253671439382,,0.007612734349478888,4
ZWE,1985,-0.007815455208774472,,0.004600219619298613,4
ZZB,1985,-0.007776182964368675,,0.0010101010101010103,4
AFG,1986,-0.008259243166323815,,0.003768051852648708,2
AGO,1986,-0.008259243166323815,,0.005046760356751032,2
ALB,1986,-0.008259243166323815,,0.0015501166479469659,2
ARE,1986,-0.008251945782978738,,0.007297383345077469,2
ARG,1986,-0.00826623966140014,,0.006996495076323533,2
AUS,1986,-0.008252572338868497,,0.0033354137276589077,2
AUT,1986,-0.008259243166323815,,0.0030180993555928444,2
BDI,1986,-0.008051489199502843,,0.003644806435455642,2
BEL,1986,-0.008259243166323815,,0.008955807909241609,2
BEN,1986,-0.008278843362383135,,0.006533398686439948,2
BFA,1986,-0.008278843362383135,,0.006533398686439948,2
BGD,1986,-0.008256583100831303,,0.0026600654925121618,2
BGR,1986,-0.008259243166323815,,0.010604608938313278,2
BHR,1986,-0.008259243166323815,,0.007297383345077469,2
BOL,1986,-0.007300723340867491,,0.006996495076323533,2
BRA,1986,-0.0074574968417497715,,0.007860258084059248,2
BRB,1986,-0.008259243166323815,,0.006996495076323533,2
BTN,1986,-0.008259243166323815,,0.002534486602676028,2
BWA,1986,-0.00824960471663064,,0.00481922484658809,2
CAF,1986,-0.008259243166323815,,0.004276147775180376,2
CAN,1986,-0.008250596350953049,,0.008646815370766964,2
CHE,1986,-0.008259243166323815,,0.009876177182860015,2
CHL,1986,-0.008238253681094845,,0.006996495076323533,2
CHN,1986,-0.008259243166323815,,0.019482063762493354,2
CIV,1986,-0.008245625002561737,,0.006809081881039531,2
CMR,1986,-0.008249357689469406,,0.00494273842720438,2
COD,1986,-0.008265621113533003,,0.006377947209187326,2
COG,1986,-0.008263896549569754,,0.004653383245939481,2
COL,1986,-0.00826623966140014,,0.006996495076323533,2
COM,1986,-0.008260547053957259,,0.001303887633443949,2
CPV,1986,-0.008259243166323815,,0.006146914066930104,2
CRI,1986,-0.008259243166323815,,0.007265627645166252,2
CUB,1986,-0.008259243166323815,,0.0020883036196647623,2
CYP,1986,-0.008259243166323815,,0.008646815370766964,2
CZE,1986,-0.008259243166323815,,0.011722481123417214,2
DDR,1986,-0.008259243166323815,,0.011121301709269968,2
DEU,1986,-0.008259243166323815,,0.004726304465356296,2
DJI,1986,-0.008259243166323815,,0.008285967269958375,2
DNK,1986,-0.008259243166323815,,0.008955807909241609,2
DOM,1986,-0.008259243166323815,,0.006996495076323533,2
DZA,1986,-0.008259243166323815,,0.007789823635910437,2
ECU,1986,-0.008385180077697639,,0.006996495076323533,1
EGY,1986,-0.008262886342546693,,0.003643176222877015,2
ERI,1986,-0.008259243166323815,,0.002063649649701722,2
ESP,1986,-0.008259243166323815,,0.009771204026455371,2
ETH,1986,-0.008259243166323815,,0.006207836333310525,2
FIN,1986,-0.008259243166323815,,0.008646815370766964,2
FJI,1986,-0.008259243166323815,,0.0010043521928356212,2
FRA,1986,-0.008259243166323815,,0.012687153053253452,2
GAB,1986,-0.008259243166323815,,0.004096654669907854,2
GBR,1986,-0.008259243166323815,,0.009577088775371804,2
GHA,1986,-0.00825203244554425,,0.007210720779565775,2
GIN,1986,-0.008230400283205552,,0.007210720779565775,2
GMB,1986,-0.008245348974652426,,0.006947095835694797,2
GNB,1986,-0.008259243166323815,,0.006533398686439948,2
GNQ,1986,-0.008259243166323815,,0.0024011507042898377,2
GRC,1986,-0.00824994755711649,,0.009295609207324992,2
GTM,1986,-0.00809132728449205,,0.006996495076323533,2
GUY,1986,-0.00826645378546955,,0.0018026547864338294,2
HKG,1986,-0.008254221405359637,,0.0010043521928356212,2
HND,1986,-0.008259243166323815,,0.006996495076323533,2
HTI,1986,-0.008224260690942198,,0.006996495076323533,2
HUN,1986,-0.008198434212066258,,0.012161790851511391,2
IDN,1986,-0.008259243166323815,,0.006966728532000227,2
IND,1986,-0.00811698415647018,,0.008891188115852275,2
IRL,1986,-0.008224655904840747,,0.008646815370766964,2
